tweet,hatespeech
"A verdade da historia: O mendigo mentiu, pois sabia sim que ela era casada. Beijou ela na frente da mãe do cara. Ela mentiu: disse que estava em surto, pois não quer perder os bens. O corno foi o unico que falou a verdade. E tem um monte de mulher trouxa caindo na labia dele.",1
Não tô acreditando nessa poha,1
"Com sonegação e puxa saquismo não patriotismo,oportunista do cacete,.",1
"USER novamente pisando na bola, a inconsequência dele bota todo mundo na reta. É USER.",0
"USER É mau caratismo que chama, ou seja, é o mesmo de sempre, mentiroso, corrupto, aproveitador e incompetente.",1
onde estão aqueles que mandam o pau na dm?? HASHTAG HASHTAG,1
Que bosta peidei USER,1
"Chocada com a roupa!! e antes que falem ... ficaria chocada tmb se uma mãe fosse a reunião da escola com essa roupa... sendo magra, gorda ou sarada! pqp!",1
"Kkkkkkk quando o USER foi pegar água falou ""jojo, Eu estava dormindo"" kkkkk foi na porta e começou a falar kkkkkkkkkkkk Cagão!!!",1
USER USER USER USER USER USER kkkkkk os n conhecedor de futebol querendo falar merda pq n sabia que o magico jogou aqui,1
"Pai de bananinha, USER É!!!!! KKKKKKKKK",1
"USER Viado oq se percebe querendo ou não nos jogos é que o Gil realmente tem dificuldade nessa saída, agora esse detalhe que ele deu aí só mostrou mais ainda que tem que ser arrumado e que o lado esquerdo é fraco",1
USER fumou tanto skank q os neurônios dele já derreteram tudo,1
Como de costume: USER USER,0
"O gado está pirando, mas a grande maioria dos brasileiros odeia esse débil-mental (perdoem-me os deficientes mentais). Chora mais cambada, esse aí já era. Olha a quantidade de likes e USER.",1
A lei do homem é falha e pior ainda nesse país....,1
"Todas as festas a Bad Nat tenta chamar a atenção do Eli e ele caga pra ela, acho tão ridículo isso . HASHTAG",1
Nojo...lixo...perdeu cliente,1
USER USER OPORTUNISTA. Nadieee les cree Hipócritas URL,1
Pior coisa é voc srntir vontadr de defecar no trabalho,0
"USER USER Assim falou o cara com um seguidor.... e ainda curte a globosta pqp,",1
USER USER USER podre não vou mais consumir estes produtos foraaaaaaa erva daninha,1
Ficou em segundo lugar na fazenda por fazer o Lucas de idiota e foi expulsa do BBB que azarada😂😂😂,1
USER mlk ta pilotando o caveirao da pm e fodase,1
"O mendigo comeu a mulher do cara, ainda veio dar entrevista dizendo q ela é a mulher mais gostosa q ele já viu, e que o marido não merece ela. O corno deve tá puto kkkkk🤣",1
rt USER meu c茅rebro de gordo jurava que era franguinho URL,1
Mas mano imagina bafo crl esse mendigo deve tá muito feliz kkkk,1
USER USER USER USER USER DE SANGUE,0
Como q priva a merda do tt inferno,1
USER só falou a verdade esse Biel e nojento,1
"Deixe nossas crianças em paz, canalhas canalhas",1
rt USER braaaabo pqp URL,1
"USER USER Aprende a escribir vos por lo menos feminazi, y deja de seguir a la porota, vas a mejorar",1
USER pra quem voltou mais de uma vez pra ve o Cala boca porra!,1
RT USER: Y éste Traveco quién es o que pedo? Está asquerosa 😂,1
RT USER: pedrinho vai odiar itatiba vazou do show pq teve treta vai se fuder que ódio,1
USER Isso me deixou mal kkkkkk bateu uma puta sdds URL,1
Sinceramente a USER se acha a dona da fazendo...não vejo a hora de alguém peita ela...já deu... Se acha a bambambam da casa USER todas tem medo dela e as meninas ficam babando o ovo dela... respeito é bom e todo mundo gosta,1
Pois é então aqui no Brasil vale a pena matar uma filha inocente vale a pena matar uma criança vale a pena matar pai e mãe,1
"USER USER ignora o cara irmão, ele apesar de tudo ainda é uma criança. n sabe lidar direito com critica, o cara do exército foi mt babaca de todo jeito, o nicks só n se expressou bem, era mt pressão em cima do mlk, um país inteiro, só de ele chegar la já deveria ter sido ótimo.",1
RT USER: USER USER - disse o maior corno do tt,1
USER USER USER e muito e baba ovo USER,1
"soyboys e feministos são uma bosta.é óbvio que o passado de uma filha da puta é da minha conta. em qualquer relação social e profissional.isso impacta diretamente na minha vida sim, sendo que a depósito de porra pode me arruinar, arruinar minha reputação e principalmente minhas finanças de alguma forma ou de outra.já é difícil confiar em alguém com um passado ""limpo"", então imagina confiar em alguém com um passado podre.o passado sempre volta, meus caros. lembrem-se destas palavras.",1
"RT USER: fala mal, + ta andando juntinho nojo d gente assim 🤢🤢.",1
RT USER: Ihh Corno,1
E pensar que tinha retardado mental querendo queimar o Vitor Roque ano passado,1
Que mulher horrorosa essa afffff brigou com todo mundo sem noção só sabe gritar credo que horrorrrrrrrrrrrrrr,1
"USER Volta, Lula! Quero ser roubado de novo! Quero ver meu dinheiro financiando obras superfaturadas no exterior, quero ver as Estatais sendo saqueadas, quero ver o MST mandando no Brasil ! Volta, Lula!",1
USER Dónde están las feminazi q cuestionan a Andy polo...y ella si tiene el derecho al trabajo a pesar de ser una agresora de niños,1
USER named my dog after Dante Alighieri because i was reading alot about dante’s inferno and i realized you could find foden in the 8th circle. URL,0
USER Sem contar ele sendo escroto falando mal dela,1
Que mulher loucaa da porta,1
USER Yo también quiero q vaquen al idiota.,1
"1° minha filha , vá aprender a escrever , 2° ele tem a opinião dele , e não obrigou você a assistir o vídeo , 3° se você viu que ele iria falar mal de crepusbosta , porque não deu exite ? sua idiota , virgem , sem noção do caralho ! -.-",1
Esse cara não deveria nem estar nem USER,1
"USER VTN seu C! Família corrupta que só tem apoio de trouxa, vagabundo, bandido e otário.",1
Ela é muito barraqueira !,1
Parabéns pelo péssimo mau gosto!,1
"Ser pode ser até fdp,passar rodo solteiro é aceitável,mas casado velho vsf🗣️🗣️",1
"a USER é imbecil, não perdoa! Tô com DÓ do Monark. USER USER, USER, USER!!! USER QUE CAIR UM METEORO E USER USER TUDO. PRINCIPALMENTE ESSE USER USER USER USER DE USER.",1
"USER é aquele cara que quer saber de tudo, mas não sabe de porra nenhuma rsrs",1
"Esse paradoxo da liberdade de expressão é uma coisas que sempre me deixou sem sabe como defender, pq eu sempre pensei que se eu defendo a liberdade de expressão tenho que permitir todas as expressividade... Mas esse professor me fez perceber que até a liberdade de expressão tem limites, pois se liberar a expressividade de alguém que é contra a expressividade, a liberdade de expressão não fará mais sentido. Um aprendizado muito foda, que me fez sair desse paradoxo de pensamento. Espero que o USER tenha entendido isso e todos que pensavam igual tenham percebido esse ensinamentos como eu percebi tbm. Fiquem todos bem",0
"USER USER, comercial lixo,que tara é essa nas crianças???🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮",1
Coitado do Igor USER.... Da pra ver a triste no olhar dele.... Triste mesmo..... E pro USER é só foda-se mesmo,1
Engraçado tanto ignorante querendo ficar em casa acharam que não existe mais outros tipos de morte. Câncer..parada cardíaca. Aids.tuberculose.ate pneumonia mata sem parar todos os anos.engracado.ainda chamam as pessoas de gado. Só enxerga o que a Globo USER mostra Quem será que é gado né,1
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - o cara é foda •,1
USER sabe aql pessoa q c olha e pensa eita caralho mais pra frente isso aqui vai me foder É EXATAMNETE ISS(mentira tô sendo dramatica,1
USER vs mc poUSER USER: não faz cara de maluco pra mim não seu USER USER Mc poUSER: vou mandar rapa sua cabeça novinha sai pra lá tou cheio de ódio,1
USER El consorcio de frecuencias robadas de tu ex Alcalde. Gordo mamarracho,1
USER USER adoro você estou muito chateado com sua saída mais cara você vacilou grandão infelizmente as vezes temos que aprender com os nossos próprios erros de verdade que você não de mais cabeçadas como está na sua vida e que você de a volta por cima e mostre as pessoas que você tem outro pensamento e não pensou na hora de falar essa merda,1
USER Bolsonaro tá cagando pra aquela porcaria se toca idiota.,1
"Homens: USER querem homens que elogiem e são carinhosos. USER que são brutos, cuidado🤣🤣🤣",0
O marido prefere q a mulher tenha um surto psicótico do q levar fama de corno kkkkkkkkkk é USER uma .,1
tenho que ler dois volume de dororo hj so pq o viado do meu irmão quer ler hoje a noite,1
E tão bom o hambúrguer de vocês mas com essa merda de propaganda só USER's a partir de hoje,1
"Muito bem que a USER cuspio fogo nos meninos porém tá muita moleza e sem fazer nada, sei que ela falou no tom alto com eles mas precisava de uma bronca pra ver se aprende gostei USER mostre quem você é 👏👏👏",0
"USER Eugenio, me parece que de acuerdo a los antecedentes que tengo de ti, esta postura que tienes en contra del Tren Maya es una postura hipócrita de tu parte.",1
"USER USER! Mew você falou TUDO o que eu penso dessa narrativa patética, e olha que eu sou uma mulher hein... Filme patético, atores péssimos, não tem absolutamente nada que presta nesse filme... E preciso falar... Amei sua imitação do Edward e da USER, a cara de sonsa dela USER adoreiii! Gostei da sua parede também ^^ tem pôster de friends e do USER USER ^^",1
Acredito que o USER falou sem ter um grande conhecimento sobre o assunto e falou besteira. Mais desejo força pra ele pra dar a volta por cima pois acredito que ele não compactua com ideias nazistas e vai aprender com esse erro.,0
"RT USER: O mentiroso quando è descoberto, fica bravo e se faz de vítima.",1
"rt USER si eu pego essas menina eu dou tanta ripada mano, vai ficar feia para de fofoca tmnc",1
"24:09 ele disse ""integralistas""? Os integralistas tinham cunho fascista, não nazista",1
"sou fã de crepúsculo,amei o filme o conheci faz um mês apenas até então eu não havia assistido,e ainda ontem estive assistindo um standard seu e USER falo que seu sussesso em cima da história criada,me interessei por ter adorado o filme e fui ver seus vídeos,e USER perde nesse momento uma fã,que não irá fazer diferença com certeza,e eu estou me sentindo agora muito em paz só por ter vindo falar,se USER irá ver ou não é meu desabafo aqui,a história crepúsculo é fenomenal eu nunca vi uma história tão bem escrita e bem narrada e eu adorei muito,e ao contrário da sua opinião as mulheres sonha sim com um homem que não existe porque são exatamente iguais a USER ,que pra mim sem conteúdo,e se USER tem lá seus seguidores com certeza seja por isso,por estarmos nun mundo repleto de idiotas .",1
USER Vamos aos fatos? Acuse os do que você é e do que você faz. Lula é o maior pilantra que eu já vi em toda minha vida. URL,1
"Tô exausto já... Depois do que me falaram hj, pqp eu sou foda",1
"inacreditável que o buck traiu mesmo a insuportável da taylor, jogaram todo o desenvolvimento dele no lixo",1
que time maldito pqp vai se fuder,1
USER '-' kkkkk mentir e errado sabia vc ontem que tinha 18 ou 19 anos não me recordo pq tenho mais dó que fazer amanhã vc vai fazer 21? Quem quiser pode olhar o comentário dúvido que vc esteja falando a verdade ou vc tem 0- de Qi 99% das suas tretas. Todo mundo te chamar de criança alguma coisa tem vou te silenciar nem adianta comentar merda não vou perder meu tempo com vc igual o camarada,1
Vou te trair com um mendigo,1
USER USER ituuu yg tulisan gay 😅,1
"USER USER O homem que se deitar com outro homem como se fosse uma mulher, ambos cometeram uma abominação, deverão morrer, e seu sangue cairá sobre eles.",1
"RIDICULA, USER USER, PREPOTENTE, USER, BOCA SUJA, USER USER, USER, TOTALMENTE RIDICULAAA USER USER",1
queria terminar meu follow trick puta URL,1
"A turma que começou esta tag acho que o HASHTAG porque quer julgar e afastar, muito justamente, Deltan. Essa gente gosta de ser burra? Não entendem que esse cara prevaricou? É crime funcional, sujeito a condenação e pena. Vão estudar, bando de ignorantes.",1
Quem tem ódio é a 'extrema-direita' ou você? USER URL,1
USER USER temos culpa se vc e uma idiota da midia...USER',1
"O comunismo foi a maior catástrofe da humanidade, matou 17 vezes mais. Mas o nazismo tbm deve ser repudiado.",0
presidente cabaço,1
oq diabo eh isso URL,1
"amo ver a minha amiga boiola, mãe dilu não errou",1
"USER USER La fama de USER y USER es POR LADRONES. Ellos piensa q es lo mismo, comer pollo y cagar mierda, que comer mierda y cagar pollo. Ese es el mundo q quieren imponer, par de pelmazos, ladrones y bandidos. Imaginese a Roy y Benedetti juzgando a USER",1
acho feio demaisss na bunda,1
"esse povo n tem noçao... se tiver intervençao militar, nem na rua vao poder sair mais pra protestar, pq vai ser gas e bala na fuça kkkk",1
"Se a presidência da República estivesse simplesmente vaga, a situação do Brasil estaria bem melhor. O esporte do atual ocupante é matar gente, covardemente. E, claro, debochar das vítimas.",1
"Problema USER,ela se sente feliz assim,é o que importa, já a tua opinião ridícula ela nem liga. Haha",1
Agora na fazenda 12 a USER pegou no pau do Mariano e nada aconteceu,1
USER ta pouco se ferrando msm!! O USER deu uma aula e na hora dele se pronunciar: É...acabou. USER...,0
"USER USER USER Chora lixo. Continua com sua inveja kkkkkk sua vida é tão triste, tenho dó da sua mãe😴 URL",1
"Te odio fabri , deja de stalkearme estúpido",1
"RT USER: USER Foi o PA q falou, arrombado.",1
meu namos falou q acha ruim o stand up da B-Lou porq ela só fala putaria e ai eu respondi: - é porq n é vc q tem q receber 5cm de p4u 🤭🤭🤭 URL,1
Morte do Barbossa e do Yondu são muito tristes vtnc 😭😭😭,1
USER Se rendeu ne desgraçada,1
USER porra outros trabalha você só vem comer de favor tem razão mbappé,1
"Foram cagão, cederam a cultura do cancelamento, o USER falou bosta... mas e daí? USER é um peido pra quem tá cagado? Tô fora, nunca mais assisto Flow",1
aiai Leandro te odeio,1
USER cagou e limpou o cu com bosta,1
"Veio comentando é foda, falam que é ignorancia isso mas tipo, n ta mandando as crianças serem gays ta literalmente falando que pessoas lgbt tambem mercem respeito",1
USER Un vagabundo,1
"Maravilhosa campanha, excelente jogo de marketing, vocês ousaram e mostraram na campanha algo que deveria ser normal para o público mas que infelizmente ainda existe gente preconceituosa e hipócrita nesse mundo. Meus parabéns❤😉✌ HASHTAG !!!",1
"kkkkkkkkkkkkkkkkkkkkk,USERooooooossaa vc e mito criativo poha eu ri muito mas acho que devia respeitar mas a escritora do livro, cara eu gosto muito de Crepusculo acho que ela fez um otimo livro, éeh coUSERcordo com vc USER e muito gay mas o flime e muito legal é someUSERte uma ficção USERada de muita coisa mas eUSERfim vc e muito CRIATIVO...mas olha vc USER precisa quase morrer para faser uma POHA de um comeUSERtaria USEReh Caralhooo.",1
